peissenberg,47.804660,11.069900
erdweg,48.331800,11.303390
markgroningen,48.904930,9.080590
burglengenfeld,49.203790,12.044520
spaichingen,48.074770,8.735080
velen,51.894470,6.988070
overath,50.932750,7.283890
zeuthen,52.348030,13.621740
weener,53.163320,7.350520
herzogenaurach,49.567980,10.885650
adorf/vogtl,50.320480,12.256020
bad essen,52.316670,8.333330
birkenau,49.562500,8.706940
peiting,47.795490,10.929510
arnstadt,50.840480,10.951980
jever,53.573680,7.898060
neckartenzlingen,48.589810,9.234780
kirkel,49.283330,7.233330
affing,48.466670,10.983330
tecklenburg,52.219570,7.813570
drensteinfurt,51.795350,7.738150
landstuhl,49.413060,7.570210
heideck,49.133650,11.127260
buckeburg,52.260650,9.049390
nersingen,48.428290,10.123560
ottendorf-okrilla,51.183330,13.833330
burgkunstadt,50.140930,11.252050
burgebrach,49.828320,10.743380
ebersbach an der fils,48.716000,9.523600
vilseck,49.614800,11.802610
meerane,50.846880,12.464730
hammelburg,50.116330,9.891430
stuhlingen,47.745800,8.448130
bad sackingen,47.553710,7.946120
neuendettelsau,49.283330,10.783330
uhingen,48.704750,9.585700
selb,50.170580,12.130540
unterhaching,48.065980,11.615640
achern,48.631150,8.076070
rehburg-loccum,52.469520,9.199570
garching an der alz,48.134510,12.581520
dohna,50.956210,13.858390
emmendingen,48.120960,7.853590
wangen im allgau,47.689500,9.832470
heusenstamm,50.055530,8.800760
golssen,51.972040,13.601150
meitingen,48.545860,10.851790
monschau,50.554620,6.240010
sembach,49.511770,7.866610
gross-zimmern,49.875830,8.834440
schramberg,48.223990,8.385830
bordesholm,54.176110,10.031460
bad driburg,51.732970,9.019690
rastede,53.250000,8.200000
plattling,48.778660,12.875090
gilching,48.107550,11.293600
kierspe,51.134030,7.590750
oberhausen-rheinhausen,49.273890,8.471670
warburg,51.490110,9.146410
dillenburg,50.741140,8.286990
molbergen,52.858050,7.925480
breitenfelde,53.605920,10.633390
bruchmuhlbach-miesau,49.383330,7.433330
eggenstein-leopoldshafen,49.090060,8.398790
neuenrade,51.282780,7.782500
aichtal,48.626380,9.263150
kamp-lintfort,51.504670,6.545870
seesen,51.890950,10.178470
garrel,52.950000,8.016670
waldmohr,49.383330,7.333330
vallendar,50.395860,7.624270
maroldsweisach,50.195780,10.660030
rheinfelden,47.560130,7.787150
gefrees,50.095380,11.737720
rinteln,52.186040,9.079170
boizenburg,53.381530,10.723750
schnaittenbach,49.546920,12.001840
geretsried,47.857750,11.480540
buch am erlbach,48.447840,12.035750
ingelfingen,49.300280,9.653030
schneverdingen,53.116850,9.795240
lohfelden,51.266670,9.533330
kurten,51.050000,7.266670
burghaslach,49.733130,10.600700
guglingen,49.066420,9.001750
finnentrop,51.168000,7.973000
marpingen,49.452280,7.058200
deizisau,48.712200,9.386100
raubling,47.790500,12.110880
emlichheim,52.616670,6.850000
diez,50.374190,8.007350
volkach,49.863520,10.228130
dingolfing,48.642440,12.492830
barleben,52.201930,11.617700
bad waldsee,47.920270,9.754900
markdorf,47.719160,9.390280
ettlingen,48.940940,8.407630
eggenfelden,48.405090,12.757520
wesseling,50.827090,6.974700
ehningen,48.658820,8.941240
daun,50.197160,6.829420
seebruck,47.934230,12.475400
raesfeld,51.766670,6.850000
bonnigheim,49.040180,9.093860
grafelfing,48.118780,11.429390
gelnhausen,50.201640,9.187420
barssel,53.169810,7.750120
wallenhorst,52.350000,8.016670
