ehingen,51.360090,6.690880
germering,48.133920,11.376500
mainz,49.984190,8.279100
sonthofen,47.824600,9.936000
kehl,49.030000,11.013060
mallersdorf-pfaffenberg,48.766370,12.230960
rottweil,48.167830,8.627190
weiden,51.977540,12.379170
bobingen,49.284440,8.236670
harburg,53.460570,9.983880
philippsburg,49.231700,8.460740
bietigheim,48.953360,9.136440
malchow,52.583020,13.483340
winnenden,48.875630,9.398190
bodenheim,50.697990,6.797560
lich,50.933330,6.483330
albstadt,50.118020,9.113890
bischofsheim,50.149940,8.804360
dornstadt,49.002300,10.584000
haldensleben,52.289060,11.409820
falkenhagen,52.571100,13.112430
mittweida,50.986220,12.975370
hagenow,53.566670,12.550000
ennigerloh,51.838430,8.030930
hauzenberg,48.737740,13.554810
weissenfels,51.201480,11.968430
grossenhain,53.571140,8.953920
boppard,50.230850,7.589920
sande,54.736820,8.950110
thalmassing,49.088340,11.221500
